img_id,img_name,question,answer,q_lang,location,modality,answer_type,base_type,content_type,triple,qid
337,xmlab337/source.jpg,Is the lung normal appearing?,No,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2282
337,xmlab337/source.jpg,Can mass be observed on the left lung in this picture?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2283
337,xmlab337/source.jpg,What color does the left lung show in the picture?,Black,en,Lung,X-Ray,OPEN,vqa,Color,"['vhead', '_', '_']",2284
337,xmlab337/source.jpg,How many lungs are shown in this image?,2,en,Lung,X-Ray,OPEN,vqa,Quantity,"['vhead', '_', '_']",2285
337,xmlab337/source.jpg,How much damage will be caused to the body taking such an image?,A Little,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'damage', 'ktail']",2286
337,xmlab337/source.jpg,How to treat the disease located on the left of lung in this image?,"Medical treatment, surgical treatment",en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'treat', 'ktail']",2287
337,xmlab337/source.jpg,Which organs/organ in the picture belong to the respiratory system?,Lung,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'belong to', 'respiratory system']",2288
339,xmlab339/source.jpg,What modality is used to take this image?,X-Ray,en,Lung,X-Ray,OPEN,vqa,Modality,"['vhead', '_', '_']",2289
339,xmlab339/source.jpg,What is the scanning plane of this image?,Coronal Plane,en,Lung,X-Ray,OPEN,vqa,Plane,"['vhead', '_', '_']",2290
339,xmlab339/source.jpg,Where does the picture show?,Chest,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2291
339,xmlab339/source.jpg,Where is/are the abnormality located in this picture?,Left Lung,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2292
339,xmlab339/source.jpg,Where is the nodule in this image?,Left Lung,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2293
339,xmlab339/source.jpg,Which organs appear in pairs?,Lung,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",2294
339,xmlab339/source.jpg,Is this a study of the neck?,No,en,Lung,X-Ray,CLOSED,vqa,Organ,"['vhead', '_', '_']",2295
339,xmlab339/source.jpg,What diseases are included in the picture?,Pulmonary Nodule,en,Lung,X-Ray,OPEN,vqa,Abnormality,"['vhead', '_', '_']",2296
339,xmlab339/source.jpg,Is the lung abnormal?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2297
339,xmlab339/source.jpg,Can nodule be observed on the left lung in this picture?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2298
339,xmlab339/source.jpg,What color does the left lung show in the picture?,Black,en,Lung,X-Ray,OPEN,vqa,Color,"['vhead', '_', '_']",2299
339,xmlab339/source.jpg,How many organs are there in this image?,2,en,Lung,X-Ray,OPEN,vqa,Quantity,"['vhead', '_', '_']",2300
339,xmlab339/source.jpg,What can the organ with black color in this image be used for?,Breathe,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'be used for', 'ktail']",2301
339,xmlab339/source.jpg,How to treat the disease located on the left of lung in this image?,"Medical treatment, surgical treatment",en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'treat', 'ktail']",2302
339,xmlab339/source.jpg,Which organs/organ is part of the respiratory system in this image?,Lung,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'part of', 'respiratory system']",2303
340,xmlab340/source.jpg,What modality is shown in this image?,X-Ray,en,Lung,X-Ray,OPEN,vqa,Modality,"['vhead', '_', '_']",2304
340,xmlab340/source.jpg,"Which plane is the image scanned, transverse plane or coronal plane?",Coronal Plane,en,Lung,X-Ray,CLOSED,vqa,Plane,"['vhead', '_', '_']",2305
340,xmlab340/source.jpg,Which part do the organs in this image locate from the aspect of the whole body?,Chest,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2306
340,xmlab340/source.jpg,Where is the abnormality in this image?,Right Lung,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2307
340,xmlab340/source.jpg,Where is the pneumothorax in the lung?,Right Lung,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2308
340,xmlab340/source.jpg,Is this a study of the head?,No,en,Lung,X-Ray,CLOSED,vqa,Organ,"['vhead', '_', '_']",2309
340,xmlab340/source.jpg,What organ system is pictured?,Chest,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",2310
340,xmlab340/source.jpg,Is the lung abnormal?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2311
340,xmlab340/source.jpg,Is/Are there abnormalities in the patient's right lung?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2312
340,xmlab340/source.jpg,Can pneumothorax be observed on the upper left lung in this picture?,No,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2313
340,xmlab340/source.jpg,What color is the lung in the picture?,Black,en,Lung,X-Ray,OPEN,vqa,Color,"['vhead', '_', '_']",2314
340,xmlab340/source.jpg,How many existing lungs in this image?,2,en,Lung,X-Ray,OPEN,vqa,Quantity,"['vhead', '_', '_']",2315
340,xmlab340/source.jpg,What is the function of the main organ in this picture?,Breathe,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'function', 'ktail']",2316
340,xmlab340/source.jpg,How to prevent the occurrence of the disease on the right lobe of lung in this image?,"Quit smoking, avoid strenuous exercise",en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'prevent', 'ktail']",2317
340,xmlab340/source.jpg,Which organs/organ is part of the circulatory system in this image?,Heart,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'part of', 'circulatory system']",2318
341,xmlab341/source.jpg,What modality is shown in this image?,X-Ray,en,Lung,X-Ray,OPEN,vqa,Modality,"['vhead', '_', '_']",2319
341,xmlab341/source.jpg,Is this a transverse plane?,No,en,Lung,X-Ray,CLOSED,vqa,Plane,"['vhead', '_', '_']",2320
341,xmlab341/source.jpg,Do the organs in the image exist in the chest?,Yes,en,Lung,X-Ray,CLOSED,vqa,Position,"['vhead', '_', '_']",2321
341,xmlab341/source.jpg,"Which side of lung is abnormal in this image,left or right?",Left,en,Lung,X-Ray,CLOSED,vqa,Position,"['vhead', '_', '_']",2322
341,xmlab341/source.jpg,Where is the atelectasis in the lung?,Lower Left Lung,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2323
341,xmlab341/source.jpg,Which organ system is imaged?,Chest,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",2324
341,xmlab341/source.jpg,Is this a study of the chest?,Yes,en,Lung,X-Ray,CLOSED,vqa,Organ,"['vhead', '_', '_']",2325
341,xmlab341/source.jpg,What disease is/are shown on the left of lung?,Atelectasis,en,Lung,X-Ray,OPEN,vqa,Abnormality,"['vhead', '_', '_']",2326
341,xmlab341/source.jpg,Is the lung normal appearing?,No,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2327
341,xmlab341/source.jpg,Can atelectasis be observed on the lower left lung in this picture?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2328
341,xmlab341/source.jpg,What color does the right lung show in the picture?,Black,en,Lung,X-Ray,OPEN,vqa,Color,"['vhead', '_', '_']",2329
341,xmlab341/source.jpg,How many organs are there in this image?,2,en,Lung,X-Ray,OPEN,vqa,Quantity,"['vhead', '_', '_']",2330
341,xmlab341/source.jpg,What is the effect of the main organ in this picture?,Breathe,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'effect', 'ktail']",2331
341,xmlab341/source.jpg,How to prevent the occurrence of the disease on the lower left lobe of lung in this image?,"Quit smoking, enhance physical fitness",en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'prevent', 'ktail']",2332
341,xmlab341/source.jpg,Which organs/organ is part of the respiratory system in this image?,Lung,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'part of', 'respiratory system']",2333
342,xmlab342/source.jpg,Is this image taken via X-Ray?,Yes,en,Lung,X-Ray,CLOSED,vqa,Modality,"['vhead', '_', '_']",2334
342,xmlab342/source.jpg,In what plane is this image scanned?,Coronal Plane,en,Lung,X-Ray,OPEN,vqa,Plane,"['vhead', '_', '_']",2335
342,xmlab342/source.jpg,Which part do the organs in this image locate from the aspect of the whole body?,Chest,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2336
342,xmlab342/source.jpg,Where is the abnormality in this image?,Upper Left Lung,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2337
342,xmlab342/source.jpg,Where is the nodule?,Upper Left Lung,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2338
342,xmlab342/source.jpg,What is the organ system visualized?,Chest,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",2339
342,xmlab342/source.jpg,What organ system is pictured?,Chest,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",2340
342,xmlab342/source.jpg,What diseases are included in the picture?,Pulmonary Nodule,en,Lung,X-Ray,OPEN,vqa,Abnormality,"['vhead', '_', '_']",2341
342,xmlab342/source.jpg,Is the lung abnormal?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2342
342,xmlab342/source.jpg,Can nodule be observed on the upper right lung in this picture?,No,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2343
342,xmlab342/source.jpg,What color is the lung in the picture?,Black,en,Lung,X-Ray,OPEN,vqa,Color,"['vhead', '_', '_']",2344
342,xmlab342/source.jpg,How many lungs are shown in this image?,2,en,Lung,X-Ray,OPEN,vqa,Quantity,"['vhead', '_', '_']",2345
342,xmlab342/source.jpg,What can the organ with black color in this image be used for?,Breathe,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'be used for', 'ktail']",2346
342,xmlab342/source.jpg,What is the main cause of the disease on the upper left of the lung in the picture?,"Pulmonary infection, chronic irritation",en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'cause', 'ktail']",2347
342,xmlab342/source.jpg,Which organs/organ in the picture belong to the circulatory system?,Heart,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'belong to', 'circulatory system']",2348
343,xmlab343/source.jpg,How was this image taken?,X-Ray,en,Lung,X-Ray,OPEN,vqa,Modality,"['vhead', '_', '_']",2349
343,xmlab343/source.jpg,Is this a coronal section?,Yes,en,Lung,X-Ray,CLOSED,vqa,Plane,"['vhead', '_', '_']",2350
343,xmlab343/source.jpg,Which part do the organs in this image locate from the aspect of the whole body?,Chest,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2351
343,xmlab343/source.jpg,Where is the abnormality in this image?,Upper Left Lung,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2352
343,xmlab343/source.jpg,Where is the atelectasis in this image?,Upper Left Lung,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2353
343,xmlab343/source.jpg,Which organs appear in pairs?,Lung,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",2354
343,xmlab343/source.jpg,What organ system is primarily present in this image?,Chest,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",2355
343,xmlab343/source.jpg,Does the lung look abnormal?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2356
343,xmlab343/source.jpg,Is the lung abnormal?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2357
343,xmlab343/source.jpg,Can atelectasis be observed on the upper right lung in this picture?,No,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2358
343,xmlab343/source.jpg,What color does the left lung show in the picture?,Black,en,Lung,X-Ray,OPEN,vqa,Color,"['vhead', '_', '_']",2359
343,xmlab343/source.jpg,How many organs are there in this image?,2,en,Lung,X-Ray,OPEN,vqa,Quantity,"['vhead', '_', '_']",2360
343,xmlab343/source.jpg,What can the organ with black color in this image be used for?,Breathe,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'be used for', 'ktail']",2361
343,xmlab343/source.jpg,What is the main cause of the disease on the upper left of the lung in the picture?,Bronchial obstruction,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'cause', 'ktail']",2362
343,xmlab343/source.jpg,Which organs/organ is part of the respiratory system in this image?,Lung,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'part of', 'respiratory system']",2363
345,xmlab345/source.jpg,How was this image taken?,X-Ray,en,Lung,X-Ray,OPEN,vqa,Modality,"['vhead', '_', '_']",2364
345,xmlab345/source.jpg,Is this sagittal plane?,No,en,Lung,X-Ray,CLOSED,vqa,Plane,"['vhead', '_', '_']",2365
345,xmlab345/source.jpg,Where does the picture show?,Chest,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2366
345,xmlab345/source.jpg,Which side of lung is abnormal in this image?,Both,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2367
345,xmlab345/source.jpg,Where is/are the pneumonia located?,Both Lung,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2368
345,xmlab345/source.jpg,What is the main organ in the image?,Lung,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",2369
345,xmlab345/source.jpg,What organ system is primarily present in this image?,Chest,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",2370
345,xmlab345/source.jpg,What disease is/are shown about the lung?,Pneumonia,en,Lung,X-Ray,OPEN,vqa,Abnormality,"['vhead', '_', '_']",2371
345,xmlab345/source.jpg,Are there abnormalities in this image?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2372
345,xmlab345/source.jpg,Can pneumonia be observed on the lower right lung in this picture?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2373
345,xmlab345/source.jpg,What color is the right lung in the picture?,Gray,en,Lung,X-Ray,OPEN,vqa,Color,"['vhead', '_', '_']",2374
345,xmlab345/source.jpg,How many lungs are shown in this image?,2,en,Lung,X-Ray,OPEN,vqa,Quantity,"['vhead', '_', '_']",2375
345,xmlab345/source.jpg,How much damage will be caused to the body taking such an image?,A Little,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'damage', 'ktail']",2376
345,xmlab345/source.jpg,What is the main cause of the disease on the lower right of the lung in the picture?,Bacterial infection,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'cause', 'ktail']",2377
345,xmlab345/source.jpg,Which organs/organ is part of the respiratory system in this image?,Lung,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'part of', 'respiratory system']",2378
346,xmlab346/source.jpg,How was this image taken?,X-Ray,en,Lung,X-Ray,OPEN,vqa,Modality,"['vhead', '_', '_']",2379
346,xmlab346/source.jpg,What is the scanning plane of this image?,Coronal Plane,en,Lung,X-Ray,OPEN,vqa,Plane,"['vhead', '_', '_']",2380
346,xmlab346/source.jpg,Do the organs in the image exist in the abdomen?,No,en,Lung,X-Ray,CLOSED,vqa,Position,"['vhead', '_', '_']",2381
346,xmlab346/source.jpg,Which lobe is normal in this image?,Right,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2382
346,xmlab346/source.jpg,Where is the mass in this image?,Upper Left Lung,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2383
346,xmlab346/source.jpg,Which organ system is imaged?,Chest,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",2384
346,xmlab346/source.jpg,What organ system is pictured?,Chest,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",2385
346,xmlab346/source.jpg,What diseases are included in the picture?,Pulmonary Mass,en,Lung,X-Ray,OPEN,vqa,Abnormality,"['vhead', '_', '_']",2386
346,xmlab346/source.jpg,What disease is/are shown on the upper left of lung?,Pulmonary Mass,en,Lung,X-Ray,OPEN,vqa,Abnormality,"['vhead', '_', '_']",2387
346,xmlab346/source.jpg,Can mass be observed on the lower left lung in this picture?,No,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2388
346,xmlab346/source.jpg,What color does the left lung show in the picture?,Black,en,Lung,X-Ray,OPEN,vqa,Color,"['vhead', '_', '_']",2389
346,xmlab346/source.jpg,How many lungs are shown in this image?,2,en,Lung,X-Ray,OPEN,vqa,Quantity,"['vhead', '_', '_']",2390
346,xmlab346/source.jpg,What is the function of the main organ in this picture?,Breathe,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'function', 'ktail']",2391
346,xmlab346/source.jpg,How to prevent the occurrence of the disease on the upper left lobe of lung in this image?,Keep healthy,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'prevent', 'ktail']",2392
346,xmlab346/source.jpg,Which organs/organ in the picture belong to the circulatory system?,Heart,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'belong to', 'circulatory system']",2393
35,xmlab35/source.jpg,What modality is used to take this image?,MRI,en,Abdomen,MRI,OPEN,vqa,Modality,"['vhead', '_', '_']",2394
35,xmlab35/source.jpg,Which part of the body does this image belong to?,Abdomen,en,Abdomen,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",2395
35,xmlab35/source.jpg,What is the mr weighting in this image?,T1,en,Abdomen,MRI,OPEN,vqa,Modality,"['vhead', '_', '_']",2396
35,xmlab35/source.jpg,Does the picture contain liver?,Yes,en,Abdomen,MRI,CLOSED,vqa,Organ,"['vhead', '_', '_']",2397
35,xmlab35/source.jpg,Does the picture contain kidney?,No,en,Abdomen,MRI,CLOSED,vqa,Organ,"['vhead', '_', '_']",2398
35,xmlab35/source.jpg,Does the picture contain spleen?,Yes,en,Abdomen,MRI,CLOSED,vqa,Organ,"['vhead', '_', '_']",2399
35,xmlab35/source.jpg,Where is the liver?,Left,en,Abdomen,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",2400
35,xmlab35/source.jpg,How many kidneys in this image?,0,en,Abdomen,MRI,OPEN,vqa,Quantity,"['vhead', '_', '_']",2401
35,xmlab35/source.jpg,Is the liver healthy?,Yes,en,Abdomen,MRI,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2402
35,xmlab35/source.jpg,Does the spleen look normal?,Yes,en,Abdomen,MRI,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2403
35,xmlab35/source.jpg,What is the organ located in the lower right corner?,Spleen,en,Abdomen,MRI,OPEN,vqa,Organ,"['vhead', '_', '_']",2404
35,xmlab35/source.jpg,What is the organ on the left side of this image?,Liver,en,Abdomen,MRI,OPEN,vqa,Organ,"['vhead', '_', '_']",2405
352,xmlab352/source.jpg,How was this image taken?,X-Ray,en,Lung,X-Ray,OPEN,vqa,Modality,"['vhead', '_', '_']",2406
352,xmlab352/source.jpg,Is this sagittal plane?,No,en,Lung,X-Ray,CLOSED,vqa,Plane,"['vhead', '_', '_']",2407
352,xmlab352/source.jpg,Do the organs in the image exist in the pelvic cavity?,No,en,Lung,X-Ray,CLOSED,vqa,Position,"['vhead', '_', '_']",2408
352,xmlab352/source.jpg,Which side of lung is abnormal in this image?,Both,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2409
352,xmlab352/source.jpg,What part of the lung is the atelectasis located in?,Left Lung,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2410
352,xmlab352/source.jpg,Which organ system is imaged?,Chest,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",2411
352,xmlab352/source.jpg,What organ system is primarily present in this image?,Chest,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",2412
352,xmlab352/source.jpg,Is the lung abnormal?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2413
352,xmlab352/source.jpg,Does the lung look abnormal?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2414
352,xmlab352/source.jpg,Can mass be observed on the lower right lung in this picture?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2415
352,xmlab352/source.jpg,What color does the right lung show in the picture?,Black,en,Lung,X-Ray,OPEN,vqa,Color,"['vhead', '_', '_']",2416
352,xmlab352/source.jpg,How many existing heart in this image?,1,en,Lung,X-Ray,OPEN,vqa,Quantity,"['vhead', '_', '_']",2417
352,xmlab352/source.jpg,What is the effect of the main organ in this picture?,Breathe,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'effect', 'ktail']",2418
352,xmlab352/source.jpg,How to treat the disease located on the lower right of lung in this image?,"Medical treatment, surgical treatment",en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'treat', 'ktail']",2419
352,xmlab352/source.jpg,Which organs/organ in the picture belong to the respiratory system?,Lung,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'belong to', 'respiratory system']",2420
354,xmlab354/source.jpg,What modality is shown in this image?,X-Ray,en,Lung,X-Ray,OPEN,vqa,Modality,"['vhead', '_', '_']",2421
354,xmlab354/source.jpg,"Which plane is the image scanned, transverse plane or coronal plane?",Coronal Plane,en,Lung,X-Ray,CLOSED,vqa,Plane,"['vhead', '_', '_']",2422
354,xmlab354/source.jpg,Which part of the human body is the organ located in the image?,Chest,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2423
354,xmlab354/source.jpg,Which side of lung is abnormal in this image?,Left,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2424
354,xmlab354/source.jpg,What part of the lung is the infiltration located in?,Lower Left Lung,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2425
354,xmlab354/source.jpg,Which organ system is imaged?,Chest,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",2426
354,xmlab354/source.jpg,What is the organ system visualized?,Chest,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",2427
354,xmlab354/source.jpg,Is this image normal?,No,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2428
354,xmlab354/source.jpg,Is the lung healthy?,No,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2429
354,xmlab354/source.jpg,Can infiltration be observed on the lower right lung in this picture?,No,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2430
354,xmlab354/source.jpg,What color does the left lung show in the picture?,Black,en,Lung,X-Ray,OPEN,vqa,Color,"['vhead', '_', '_']",2431
354,xmlab354/source.jpg,How many lungs are shown in this image?,2,en,Lung,X-Ray,OPEN,vqa,Quantity,"['vhead', '_', '_']",2432
354,xmlab354/source.jpg,What is the effect of the center organ in this picture?,Promote blood flow,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'effect', 'ktail']",2433
354,xmlab354/source.jpg,How to treat the disease located on the left of lung in this image?,Medical treatment,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'treat', 'ktail']",2434
354,xmlab354/source.jpg,Which organs/organ is part of the respiratory system in this image?,Lung,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'part of', 'respiratory system']",2435
355,xmlab355/source.jpg,What modality is shown in this image?,X-Ray,en,Lung,X-Ray,OPEN,vqa,Modality,"['vhead', '_', '_']",2436
355,xmlab355/source.jpg,Is this a transverse section?,No,en,Lung,X-Ray,CLOSED,vqa,Plane,"['vhead', '_', '_']",2437
355,xmlab355/source.jpg,Do the organs in the image exist in the abdomen?,No,en,Lung,X-Ray,CLOSED,vqa,Position,"['vhead', '_', '_']",2438
355,xmlab355/source.jpg,Which side of lung is abnormal in this image?,Right,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2439
355,xmlab355/source.jpg,What part of the lung is the atelectasis located in?,Lower Right Lung,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2440
355,xmlab355/source.jpg,Which organ system is imaged?,Chest,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",2441
355,xmlab355/source.jpg,What organ system is pictured?,Chest,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",2442
355,xmlab355/source.jpg,Is/Are there abnormalities in the patient's right lung?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2443
355,xmlab355/source.jpg,Is the lung normal appearing?,No,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2444
355,xmlab355/source.jpg,Can atelectasis be observed on the lower right lung in this picture?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2445
355,xmlab355/source.jpg,What color does the left lung show in the picture?,Black,en,Lung,X-Ray,OPEN,vqa,Color,"['vhead', '_', '_']",2446
355,xmlab355/source.jpg,How many organs are there in this image?,2,en,Lung,X-Ray,OPEN,vqa,Quantity,"['vhead', '_', '_']",2447
355,xmlab355/source.jpg,What is the effect of the center organ in this picture?,Promote blood flow,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'effect', 'ktail']",2448
355,xmlab355/source.jpg,What kind of symptoms will the disease on the lower right of lung bring to the patient?,"Chest tightness, shortness of breath, difficulty breathing, dry cough",en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'symptom', 'ktail']",2449
355,xmlab355/source.jpg,Which organs/organ in the picture belong to the respiratory system?,Lung,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'belong to', 'respiratory system']",2450
356,xmlab356/source.jpg,"Which type of modality is shown about this image, MRI, CT or X-Ray?",X-Ray,en,Lung,X-Ray,CLOSED,vqa,Modality,"['vhead', '_', '_']",2451
356,xmlab356/source.jpg,"Which plane is the image scanned, transverse plane or coronal plane?",Coronal Plane,en,Lung,X-Ray,CLOSED,vqa,Plane,"['vhead', '_', '_']",2452
356,xmlab356/source.jpg,Where does the image represent in the body?,Chest,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2453
356,xmlab356/source.jpg,Which side of chest is abnormal in this image?,Center,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2454
356,xmlab356/source.jpg,Where is/are the cardiomegaly located?,Heart,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",2455
356,xmlab356/source.jpg,What organ system is primarily present in this image?,Chest,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",2456
356,xmlab356/source.jpg,Is this a study of the chest?,Yes,en,Lung,X-Ray,CLOSED,vqa,Organ,"['vhead', '_', '_']",2457
356,xmlab356/source.jpg,Are there abnormalities in this image?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2458
356,xmlab356/source.jpg,Is the lung healthy?,No,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2459
356,xmlab356/source.jpg,Can cardiomegaly be observed on the heart in this picture?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",2460
356,xmlab356/source.jpg,What color is the lung in the picture?,Black,en,Lung,X-Ray,OPEN,vqa,Color,"['vhead', '_', '_']",2461
356,xmlab356/source.jpg,How many organs are there in this image?,2,en,Lung,X-Ray,OPEN,vqa,Quantity,"['vhead', '_', '_']",2462
